strategy_id,strategy_name,dte_profile,recommendation,rationale,entries,exits,wins,losses,avg_return_pct,med_return_pct,p10_return_pct,p25_return_pct,p90_return_pct,realized_usd,active_days,days_since_first_entry,entries_last_5d,exits_last_5d,unique_symbols,top_symbol_share_pct
S353,GapDown_3DTE,3d,drop,non-positive median return,106,32,15,17,70.09,-26.32,-84.12,-72.79,206.62,55.0,9,46,6,0,8,28.1
S352,GapDown_2DTE,2d,drop,non-positive median return,138,46,21,25,47.73,-27.95,-73.22,-51.84,313.69,43.0,12,46,6,0,10,23.9
S173,MomReversal long call,MomRev,drop,non-positive median return,1625,415,154,261,15.19,-31.51,-77.18,-62.95,101.9,62.64,8,71,0,0,12,27.5
S165,GapDown long call 3 DTE,3d ATM,drop,non-positive median return,1454,250,77,173,-2.47,-38.09,-63.27,-53.52,84.61,-1558.78,9,71,6,0,15,26.4
S211,MA_Cross_21_50,3d ATM MA cross 21/50,drop,non-positive median return,128,44,12,32,27.48,-40.48,-80.36,-54.73,100.38,-245.0,10,50,0,0,11,34.1
S405,GapDown_OTM3,3d,drop,manually paused — excluded from new entries & reflected P&L,115,56,19,37,-8.5,-42.86,-83.93,-65.2,103.47,-118.0,8,46,0,0,8,26.8
S217,RSI_25_Bounce,3d ATM RSI<25 bounce,drop,non-positive median return,124,58,24,34,33.18,-45.08,-78.25,-55.42,131.17,471.0,13,50,2,1,6,51.7
S359,RubberBand_0DTE,0d,drop,non-positive median return,82,32,10,22,43.96,-45.55,-71.4,-67.11,155.71,-180.0,8,43,4,1,7,31.2
S399,GapDown_OTM1,3d,drop,non-positive median return,174,64,29,35,55.82,-46.41,-84.84,-67.0,171.0,35.0,13,46,6,2,12,25.0
S207,GapDown_AtSupport,3d ATM gap-support,drop,manually paused — excluded from new entries & reflected P&L,62,37,2,35,-38.6,-47.06,-63.64,-55.71,-6.06,-822.0,2,50,0,0,3,43.2
S407,RubberBand_ITM2,3d,drop,manually paused — excluded from new entries & reflected P&L,96,38,11,27,29.82,-47.73,-83.88,-61.54,266.42,33.0,7,46,0,0,7,26.3
S354,GapDown_5DTE,5d,drop,non-positive median return,101,51,21,30,7.98,-50.77,-92.16,-75.99,137.78,220.0,7,46,0,0,7,27.5
S351,GapDown_1DTE,1d,drop,non-positive median return,184,60,15,45,13.58,-52.09,-76.28,-63.84,210.63,4.0,13,46,6,0,12,21.7
S216,RSI_Oversold_Cross,3d ATM RSI x30,drop,non-positive median return,141,49,9,40,-7.77,-52.63,-88.61,-75.81,72.73,-752.0,9,50,2,1,11,32.7
S203,GapUp_Fade,3d ATM gap-up fade (put),drop,manually paused — excluded from new entries & reflected P&L,112,40,4,36,-45.27,-55.91,-78.77,-67.43,-3.1,-797.0,8,50,0,0,8,35.0
S360,RubberBand_1DTE,1d,drop,manually paused — excluded from new entries & reflected P&L,114,49,5,44,-48.75,-56.41,-81.5,-70.37,-6.89,-913.0,8,46,0,0,12,22.4
S363,RubberBand_5DTE,5d,drop,non-positive median return,81,34,13,21,-28.07,-64.23,-92.31,-86.98,82.72,-726.0,7,43,0,0,5,32.4
S212,MA_Bounce_50,3d ATM MA bounce 50,drop,manually paused — excluded from new entries & reflected P&L,176,83,11,72,-44.99,-68.09,-98.15,-81.35,51.47,-2246.0,9,50,0,0,11,34.9
