strategy_id,strategy_name,dte_profile,recommendation,rationale,entries,exits,wins,losses,avg_return_pct,med_return_pct,p10_return_pct,p25_return_pct,p90_return_pct,realized_usd,active_days,days_since_first_entry,entries_last_5d,exits_last_5d,unique_symbols,top_symbol_share_pct
S393,VolClimax_21DTE,21d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S394,VolClimax_30DTE,30d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S395,GapDown_ITM3,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S402,Any_High_Volume,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S409,RubberBand_ATM,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S413,BBSqueeze_ITM3,0d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S414,BBSqueeze_ITM2,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S415,BBSqueeze_ITM1,7d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S416,BBSqueeze_ATM,0d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S417,BBSqueeze_OTM1,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S418,BBSqueeze_OTM2,7d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S419,BBSqueeze_OTM3,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S356,GapDown_14DTE,14d,watch,early sample with non-positive median,56,18,5,13,-13.37,-23.31,-52.29,-50.0,53.99,-125.0,5,35,8,1,5,33.3
S365,RubberBand_14DTE,14d,watch,early sample with non-positive median,48,16,6,10,2.92,-24.16,-73.45,-51.8,65.47,-77.0,5,35,12,4,5,37.5
S367,RubberBand_30DTE,30d,watch,insufficient sample (<8 exits),10,2,0,2,-38.2,-38.2,-48.75,-44.79,-27.64,-55.0,2,31,0,0,1,100.0
S164,GapDown ATM 1-DTE — P2B arm,1d ATM,watch,early sample with non-positive median,110,11,4,7,81.5,-50.0,-88.89,-65.67,531.58,260.0,4,45,12,5,4,45.5
S400,Any_Green_Close,3d,watch,insufficient sample (<8 exits),20,6,1,5,-33.91,-50.0,-66.67,-62.5,14.93,-5.0,2,35,0,0,2,83.3
S366,RubberBand_21DTE,21d,watch,early sample with non-positive median,44,12,4,8,-5.74,-50.42,-56.92,-56.92,95.91,-77.0,3,31,10,4,2,66.7
S202,GapDown_Monster,3d ATM gap-monster,watch,early sample with non-positive median,48,10,0,10,-57.46,-60.53,-74.54,-66.39,-37.62,-171.0,5,38,6,0,3,40.0
S209,GapDown_Recovery,3d ATM gap-recovery,watch,insufficient sample (<8 exits),30,6,0,6,-64.99,-61.46,-82.78,-69.36,-50.75,-210.0,2,37,0,0,2,83.3
S408,RubberBand_ITM1,3d,drop,non-positive median return,112,45,22,23,150.8,0.0,-69.49,-55.56,746.23,1104.0,7,32,6,2,7,22.2
S411,RubberBand_OTM2,3d,drop,non-positive median return,105,33,16,17,-14.45,0.0,-56.72,-51.67,37.88,-321.0,6,32,12,4,8,27.3
S412,RubberBand_OTM3,3d,drop,non-positive median return,111,36,17,19,23.56,-2.9,-51.79,-23.26,114.15,110.0,8,35,12,7,9,22.2
S210,MA_Cross_8_21,3d ATM MA cross 8/21,drop,non-positive median return,163,70,33,37,7.72,-6.25,-81.57,-51.09,66.07,-173.0,7,39,12,2,12,21.4
S174,RubberBand long call EOD,RubberBand (dropped),drop,non-positive median return,1075,119,43,76,-23.43,-25.0,-89.83,-71.19,36.67,-1658.19,3,60,0,0,6,50.4
S355,GapDown_7DTE,7d,drop,non-positive median return,111,58,28,30,23.45,-26.38,-69.85,-61.88,189.38,517.0,10,35,15,9,9,29.3
S173,MomReversal long call,MomRev,drop,non-positive median return,1625,415,154,261,15.19,-31.51,-77.18,-62.95,101.9,62.64,8,60,0,0,12,27.5
S165,GapDown long call 3 DTE,3d ATM,drop,non-positive median return,1440,249,77,172,-2.27,-38.0,-63.29,-53.52,84.9,-1526.78,8,60,12,4,14,26.5
S211,MA_Cross_21_50,3d ATM MA cross 21/50,drop,non-positive median return,124,43,12,31,29.37,-38.1,-80.62,-55.6,102.82,-207.0,9,39,4,2,10,34.9
S405,GapDown_OTM3,3d,drop,manually paused — excluded from new entries & reflected P&L,115,56,19,37,-8.5,-42.86,-83.93,-65.2,103.47,-118.0,8,35,0,0,8,26.8
S359,RubberBand_0DTE,0d,drop,non-positive median return,70,28,8,20,50.64,-45.55,-71.43,-68.91,178.57,-178.0,5,32,8,5,5,35.7
S217,RSI_25_Bounce,3d ATM RSI<25 bounce,drop,non-positive median return,116,53,20,33,32.89,-46.15,-79.5,-58.82,134.11,364.0,11,39,18,13,4,56.6
S207,GapDown_AtSupport,3d ATM gap-support,drop,manually paused — excluded from new entries & reflected P&L,62,37,2,35,-38.6,-47.06,-63.64,-55.71,-6.06,-822.0,2,39,0,0,3,43.2
S407,RubberBand_ITM2,3d,drop,manually paused — excluded from new entries & reflected P&L,96,38,11,27,29.82,-47.73,-83.88,-61.54,266.42,33.0,7,35,0,0,7,26.3
S354,GapDown_5DTE,5d,drop,non-positive median return,93,51,21,30,7.98,-50.77,-92.16,-75.99,137.78,220.0,7,35,10,6,7,27.5
S351,GapDown_1DTE,1d,drop,non-positive median return,162,56,15,41,18.31,-52.55,-78.66,-68.17,261.46,101.0,11,35,14,6,10,23.2
S216,RSI_Oversold_Cross,3d ATM RSI x30,drop,non-positive median return,120,38,8,30,4.62,-53.98,-82.47,-74.25,121.64,-517.0,5,39,6,3,7,42.1
S203,GapUp_Fade,3d ATM gap-up fade (put),drop,manually paused — excluded from new entries & reflected P&L,112,40,4,36,-45.27,-55.91,-78.77,-67.43,-3.1,-797.0,8,39,2,1,8,35.0
S360,RubberBand_1DTE,1d,drop,manually paused — excluded from new entries & reflected P&L,114,49,5,44,-48.75,-56.41,-81.5,-70.37,-6.89,-913.0,8,35,0,0,12,22.4
S212,MA_Bounce_50,3d ATM MA bounce 50,drop,manually paused — excluded from new entries & reflected P&L,176,83,11,72,-44.99,-68.09,-98.15,-81.35,51.47,-2246.0,9,39,0,0,11,34.9
S363,RubberBand_5DTE,5d,drop,non-positive median return,73,32,13,19,-26.7,-68.84,-92.31,-88.94,87.99,-671.0,6,32,4,2,4,34.4
