strategy_id,strategy_name,dte_profile,recommendation,rationale,entries,exits,wins,losses,avg_return_pct,med_return_pct,p10_return_pct,p25_return_pct,p90_return_pct,realized_usd,active_days,days_since_first_entry,entries_last_5d,exits_last_5d,unique_symbols,top_symbol_share_pct
S168,GapDown ATM 5-DTE — P2B arm,5d ATM,watch,building sample (8-19 exits),91,12,10,2,121.61,117.57,-54.46,52.5,254.86,510.0,2,51,4,4,4,50.0
S167,GapDown long call 3 DTE 1-OTM — P2C,3d 1-OTM,watch,insufficient sample (<8 exits),106,6,4,2,193.9,116.0,-55.36,-15.02,521.06,252.0,2,51,6,2,3,33.3
S396,GapDown_ITM2,3d,watch,insufficient sample (<8 exits),26,4,3,1,45.32,83.82,-35.16,35.39,95.0,120.0,2,35,2,0,1,100.0
S166,GapDown strong call,3d ATM strong,watch,building sample (8-19 exits),49,8,8,0,113.61,75.23,63.34,67.08,194.5,436.0,2,51,0,2,3,62.5
S163,A1 GapDown ATM call EOD,7d ATM,watch,building sample (8-19 exits),105,15,13,2,76.5,74.6,-7.32,66.03,171.25,514.0,4,51,4,6,4,33.3
S406,RubberBand_ITM3,3d,watch,fat left tail (p10 < -45%),150,75,53,22,206.83,72.55,-61.49,-6.38,965.79,3403.0,13,41,6,6,12,20.0
S397,GapDown_ITM1,3d,watch,fat left tail (p10 < -45%),123,30,23,7,42.54,59.72,-67.51,24.01,115.48,820.0,8,41,8,3,11,23.3
S410,RubberBand_OTM1,3d,watch,building sample (8-19 exits),26,8,5,3,23.03,58.34,-71.37,-53.45,88.78,120.0,4,35,2,2,2,87.5
S362,RubberBand_3DTE,3d,watch,fat left tail (p10 < -45%),113,45,34,11,151.2,57.14,-59.43,8.7,694.28,1392.0,8,41,8,2,6,28.9
S357,GapDown_21DTE,21d,watch,fat left tail (p10 < -45%),51,24,19,5,37.99,55.04,-76.29,47.06,78.98,490.0,9,41,1,1,5,33.3
S403,Any_MA50_Touch,3d,watch,fat left tail (p10 < -45%),106,46,31,15,57.25,50.88,-61.05,-48.23,222.5,925.0,10,41,10,2,12,19.6
S404,GapDown_OTM2,3d,watch,fat left tail (p10 < -45%),133,47,30,17,25.7,50.0,-91.67,-41.58,115.81,817.0,9,41,10,5,14,19.1
S361,RubberBand_2DTE,2d,watch,fat left tail (p10 < -45%),119,43,24,19,110.8,44.83,-68.15,-41.88,238.66,228.0,9,41,10,2,9,25.6
S218,BB_Lower_Touch,3d ATM BB lower touch,watch,fat left tail (p10 < -45%),164,75,42,33,51.29,36.36,-69.53,-46.74,160.04,1194.0,15,45,16,6,14,33.3
S364,RubberBand_7DTE,7d,watch,fat left tail (p10 < -45%),102,50,26,24,20.88,23.9,-85.97,-57.98,188.89,92.0,11,41,4,0,5,38.0
S353,GapDown_3DTE,3d,watch,fat left tail (p10 < -45%),98,30,15,15,79.01,15.51,-85.57,-72.91,219.48,125.0,8,41,4,3,7,30.0
S350,GapDown_0DTE,0d,watch,fat left tail (p10 < -45%),93,43,22,21,54.57,11.76,-65.89,-52.76,246.29,658.0,10,41,8,4,9,30.2
S401,Any_Gap_Down_Small,3d,watch,fat left tail (p10 < -45%),210,97,50,47,58.81,8.33,-81.95,-49.02,273.08,1177.0,13,41,14,1,15,33.0
S398,GapDown_ATM,3d,watch,fat left tail (p10 < -45%),129,49,25,24,31.09,3.33,-68.29,-54.29,156.0,715.0,9,41,6,3,11,30.6
S358,GapDown_30DTE,30d,watch,insufficient sample (<8 exits),14,4,2,2,1.35,0.84,-51.39,-51.39,54.49,-21.0,3,37,0,0,2,50.0
S365,RubberBand_14DTE,14d,watch,early sample with non-positive median,50,19,9,10,9.85,0.0,-67.38,-51.2,64.37,-6.0,6,41,0,3,5,31.6
S169,BB Squeeze Breakout call 3 DTE,3d ATM BB squeeze,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S170,Golden Pocket call 3 DTE,3d ATM golden pocket,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S171,VWAP Reclaim call 3 DTE,3d ATM VWAP reclaim,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S172,Trend Resumption call 3 DTE,3d ATM trend resume,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S175,Earnings Drift call 3 DTE,3d ATM earnings drift,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S200,GapDown_Aggressive,3d ATM gap-aggr,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S201,GapDown_Mild,3d ATM gap-mild,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S204,GapUp_Continuation,3d ATM gap-up cont,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S205,GapDown_HighVol,3d ATM gap-highvol,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S206,GapDown_WithTrend,3d ATM gap-trend,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S208,GapDown_AboveMA200,3d ATM gap-ma200,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S213,MA_Bounce_200,3d ATM MA bounce 200,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S214,MA_Death_Cross,3d ATM death cross (put),watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S215,MA_Reclaim_200,3d ATM MA reclaim 200,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S219,Volume_Climax_Up,3d ATM vol climax up,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S220,Pullback50,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S221,GoldenPocket,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S368,BBSqueeze_0DTE,0d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S369,BBSqueeze_1DTE,1d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S370,BBSqueeze_2DTE,2d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S371,BBSqueeze_3DTE,3d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S372,BBSqueeze_5DTE,5d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S373,BBSqueeze_7DTE,7d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S374,BBSqueeze_14DTE,14d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S375,BBSqueeze_21DTE,21d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S376,BBSqueeze_30DTE,30d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S377,GapDownAggr_0DTE,0d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
S378,GapDownAggr_1DTE,1d,watch,insufficient sample (<8 exits),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0
