bucket_id,profile,buy_rule,sell_rule,take_profit_pct,stop_loss_pct,entries,exits,open_lots,last_entry,stale,stale_days,win_rate_pct,avg_return_pct,med_return_pct,best_return_pct,worst_return_pct,realized_usd,symbols,strategies,exit_reasons,status
41,c041_s173_w2_1005_1045_r3,ask-0.01,bid-0.01,50.0,-50.0,1,1,0,2026-07-20,False,,100.0,82.46,82.46,82.46,82.46,47.0,CRM,S173,take_profit (+64.2%),closed
42,c042_s173_w3_1045_1120_r3,ask-0.01,bid-0.01,50.0,-50.0,1,1,1,2026-07-20,False,,100.0,81.43,81.43,81.43,81.43,57.0,CRM,S173,take_profit (+95.8%),closed
43,c043_s173_w4_1120_1135_r3,ask-0.01,bid-0.01,50.0,-50.0,1,0,1,2026-07-20,False,,,,,,,0,CRM,S173,,entered_no_exit
44,c044_s174_w1_0928_1005_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-10,False,,,,,,,0,,,,idle
45,c045_s174_w2_1005_1045_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-10,False,,,,,,,0,,,,idle
46,c046_s174_w3_1045_1120_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-10,False,,,,,,,0,,,,idle
47,c047_s174_w4_1120_1135_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-13,False,,,,,,,0,,,,idle
48,c048_s165_w1_0928_1005_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-17,False,,,,,,,0,,,,idle
49,c049_s165_w2_1005_1045_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-17,False,,,,,,,0,,,,idle
50,c050_s165_w3_1045_1120_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-17,False,,,,,,,0,,,,idle
51,c051_s165_w4_1120_1135_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-17,False,,,,,,,0,,,,idle
52,c052_s166_w1_0928_1005_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
53,c053_s166_w2_1005_1045_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
54,c054_s166_w3_1045_1120_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
55,c055_s166_w4_1120_1135_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
56,c056_s163_w1_0928_1005_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
57,c057_s163_w2_1005_1045_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
58,c058_s163_w3_1045_1120_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
59,c059_s163_w4_1120_1135_r3,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
60,c060_s173_w1_0928_1005_r4,ask-0.01,bid-0.01,50.0,-50.0,1,0,0,2026-07-20,False,,,,,,,0,CRM,S173,,entered_no_exit
61,c061_s173_w2_1005_1045_r4,ask-0.01,bid-0.01,50.0,-50.0,1,1,1,2026-07-20,False,,100.0,89.47,89.47,89.47,89.47,51.0,CRM,S173,take_profit (+70.5%),closed
62,c062_s173_w3_1045_1120_r4,ask-0.01,bid-0.01,50.0,-50.0,1,0,1,2026-07-20,False,,,,,,,0,CRM,S173,,entered_no_exit
63,c063_s173_w4_1120_1135_r4,ask-0.01,bid-0.01,50.0,-50.0,1,0,1,2026-07-20,False,,,,,,,0,CRM,S173,,entered_no_exit
64,c064_s174_w1_0928_1005_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-10,False,,,,,,,0,,,,idle
65,c065_s174_w2_1005_1045_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-10,False,,,,,,,0,,,,idle
66,c066_s174_w3_1045_1120_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-13,False,,,,,,,0,,,,idle
67,c067_s174_w4_1120_1135_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-13,False,,,,,,,0,,,,idle
68,c068_s165_w1_0928_1005_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-17,False,,,,,,,0,,,,idle
69,c069_s165_w2_1005_1045_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-17,False,,,,,,,0,,,,idle
70,c070_s165_w3_1045_1120_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-17,False,,,,,,,0,,,,idle
71,c071_s165_w4_1120_1135_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-17,False,,,,,,,0,,,,idle
72,c072_s166_w1_0928_1005_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
73,c073_s166_w2_1005_1045_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
74,c074_s166_w3_1045_1120_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
75,c075_s166_w4_1120_1135_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
76,c076_s163_w1_0928_1005_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
77,c077_s163_w2_1005_1045_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
78,c078_s163_w3_1045_1120_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
79,c079_s163_w4_1120_1135_r4,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
80,c080_s173_w1_0928_1005_r5,ask-0.01,bid-0.01,50.0,-50.0,1,1,0,2026-07-20,False,,100.0,63.49,63.49,63.49,63.49,40.0,CRM,S173,take_profit (+62.6%),closed
81,c081_s173_w2_1005_1045_r5,ask-0.01,bid-0.01,50.0,-50.0,1,0,1,2026-07-20,False,,,,,,,0,CRM,S173,,entered_no_exit
82,c082_s173_w3_1045_1120_r5,ask-0.01,bid-0.01,50.0,-50.0,1,0,1,2026-07-20,False,,,,,,,0,CRM,S173,,entered_no_exit
83,c083_s173_w4_1120_1135_r5,ask-0.01,bid-0.01,50.0,-50.0,1,0,1,2026-07-20,False,,,,,,,0,CRM,S173,,entered_no_exit
84,c084_s174_w1_0928_1005_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-10,False,,,,,,,0,,,,idle
85,c085_s174_w2_1005_1045_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-10,False,,,,,,,0,,,,idle
86,c086_s174_w3_1045_1120_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-10,False,,,,,,,0,,,,idle
87,c087_s174_w4_1120_1135_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-10,False,,,,,,,0,,,,idle
88,c088_s165_w1_0928_1005_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-17,False,,,,,,,0,,,,idle
89,c089_s165_w2_1005_1045_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-17,False,,,,,,,0,,,,idle
90,c090_s165_w3_1045_1120_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-17,False,,,,,,,0,,,,idle
91,c091_s165_w4_1120_1135_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-17,False,,,,,,,0,,,,idle
92,c092_s166_w1_0928_1005_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
93,c093_s166_w2_1005_1045_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
94,c094_s166_w3_1045_1120_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
95,c095_s166_w4_1120_1135_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
96,c096_s163_w1_0928_1005_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
97,c097_s163_w2_1005_1045_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
98,c098_s163_w3_1045_1120_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
99,c099_s163_w4_1120_1135_r5,ask-0.01,bid-0.01,50.0,-50.0,0,0,0,2026-07-09,False,,,,,,,0,,,,idle
